sent_ind,cve_sent_ind,token,label
CVE-2015-0581,0,to,O
CVE-2015-0581,0,an,O
CVE-2015-0581,0,XML,O
CVE-2015-0581,0,External,O
CVE-2015-0581,0,Entity,O
CVE-2015-0581,0,(,O
CVE-2015-0581,0,XXE,O
CVE-2015-0581,0,),O
CVE-2015-0581,0,issue,O
CVE-2015-0581,0,",",O
CVE-2015-0581,0,aka,O
CVE-2015-0581,0,Bug,O
CVE-2015-0581,0,ID,O
CVE-2015-0581,0,CSCup92880,O
CVE-2015-0581,0,.,O
CVE-2005-2556,0,core,O
CVE-2005-2556,0,/,O
CVE-2005-2556,0,database_api.php,O
CVE-2005-2556,0,in,O
CVE-2005-2556,0,Mantis,pn
CVE-2005-2556,0,0.19.0a1,vrs
CVE-2005-2556,0,through,<=
CVE-2005-2556,0,1.0.0a3,vre
CVE-2005-2556,0,",",O
CVE-2005-2556,0,with,O
CVE-2005-2556,0,register_globals,O
CVE-2005-2556,0,enabled,O
CVE-2005-2556,0,",",O
CVE-2005-2556,0,allows,O
CVE-2005-2556,0,remote,O
CVE-2005-2556,0,attackers,O
CVE-2005-2556,0,to,O
CVE-2005-2556,0,connect,O
CVE-2005-2556,0,to,O
CVE-2005-2556,0,internal,O
CVE-2005-2556,0,databases,O
CVE-2005-2556,0,by,O
CVE-2005-2556,0,modifying,O
CVE-2005-2556,0,the,O
CVE-2005-2556,0,g_db_type,O
CVE-2005-2556,0,variable,O
CVE-2005-2556,0,and,O
CVE-2005-2556,0,monitoring,O
CVE-2005-2556,0,the,O
CVE-2005-2556,0,speed,O
CVE-2005-2556,0,of,O
CVE-2005-2556,0,responses,O
CVE-2005-2556,0,",",O
CVE-2005-2556,0,as,O
CVE-2005-2556,0,identified,O
CVE-2005-2556,0,by,O
CVE-2005-2556,0,bug#0005956,O
CVE-2005-2556,0,.,O
CVE-2019-7339,0,POST,O
CVE-2019-7339,0,-,O
CVE-2019-7339,0,Cross,O
CVE-2019-7339,0,Site,O
CVE-2019-7339,0,Scripting,O
CVE-2019-7339,0,(,O
CVE-2019-7339,0,XSS,O
CVE-2019-7339,0,),O
CVE-2019-7339,0,exists,O
CVE-2019-7339,0,in,O
CVE-2019-7339,0,ZoneMinder,pn
CVE-2019-7339,0,through,<=
CVE-2019-7339,0,1.32.3,vre
CVE-2019-7339,0,",",O
CVE-2019-7339,0,allowing,O
CVE-2019-7339,0,an,O
CVE-2019-7339,0,attacker,O
CVE-2019-7339,0,to,O
CVE-2019-7339,0,execute,O
CVE-2019-7339,0,HTML,O
CVE-2019-7339,0,or,O
CVE-2019-7339,0,JavaScript,O
CVE-2019-7339,0,code,O
CVE-2019-7339,0,via,O
CVE-2019-7339,0,a,O
CVE-2019-7339,0,vulnerable,O
CVE-2019-7339,0,',O
CVE-2019-7339,0,level,O
CVE-2019-7339,0,',O
CVE-2019-7339,0,parameter,O
CVE-2019-7339,0,value,O
CVE-2019-7339,0,in,O
CVE-2019-7339,0,the,O
CVE-2019-7339,0,view,O
CVE-2019-7339,0,log,O
CVE-2019-7339,0,(,O
CVE-2019-7339,0,log.php,O
CVE-2019-7339,0,),O
CVE-2019-7339,0,because,O
CVE-2019-7339,0,proper,O
CVE-2019-7339,0,filtration,O
CVE-2019-7339,0,is,O
CVE-2019-7339,0,omitted,O
CVE-2019-7339,0,.,O
CVE-2006-6574,0,Mantis,pn
CVE-2006-6574,0,before,<
CVE-2006-6574,0,1.1.0a2,vre
CVE-2006-6574,0,does,O
CVE-2006-6574,0,not,O
CVE-2006-6574,0,implement,O
CVE-2006-6574,0,per,O
CVE-2006-6574,0,-,O
CVE-2006-6574,0,item,O
CVE-2006-6574,0,access,O
CVE-2006-6574,0,control,O
CVE-2006-6574,0,for,O
CVE-2006-6574,0,Issue,O
CVE-2006-6574,0,History,O
CVE-2006-6574,0,(,O
CVE-2006-6574,0,Bug,O
CVE-2006-6574,0,History,O
CVE-2006-6574,0,),O
CVE-2006-6574,0,",",O
CVE-2006-6574,0,which,O
CVE-2006-6574,0,allows,O
CVE-2006-6574,0,remote,O
CVE-2006-6574,0,attackers,O
CVE-2006-6574,0,to,O
CVE-2006-6574,0,obtain,O
CVE-2006-6574,0,sensitive,O
CVE-2006-6574,0,information,O
CVE-2006-6574,0,by,O
CVE-2006-6574,0,reading,O
CVE-2006-6574,0,the,O
CVE-2006-6574,0,Change,O
CVE-2006-6574,0,column,O
CVE-2006-6574,0,",",O
CVE-2006-6574,0,as,O
CVE-2006-6574,0,demonstrated,O
CVE-2006-6574,0,by,O
CVE-2006-6574,0,the,O
CVE-2006-6574,0,Change,O
CVE-2006-6574,0,column,O
CVE-2006-6574,0,of,O
CVE-2006-6574,0,a,O
CVE-2006-6574,0,custom,O
CVE-2006-6574,0,field,O
CVE-2006-6574,0,.,O
CVE-2012-1688,0,Unspecified,O
CVE-2012-1688,0,vulnerability,O
CVE-2012-1688,0,in,O
CVE-2012-1688,0,the,O
CVE-2012-1688,0,MySQL,pn
CVE-2012-1688,0,Server,O
CVE-2012-1688,0,component,O
CVE-2012-1688,0,in,O
CVE-2012-1688,0,Oracle,O
CVE-2012-1688,0,MySQL,pn
CVE-2012-1688,0,5.1.61,vre
CVE-2012-1688,0,and,=
CVE-2012-1688,0,earlier,<
CVE-2012-1688,0,",",sp
CVE-2012-1688,0,and,sp
CVE-2012-1688,0,5.5.21,vre
CVE-2012-1688,0,and,=
CVE-2012-1688,0,earlier,<
CVE-2012-1688,0,",",O
CVE-2012-1688,0,allows,O
CVE-2012-1688,0,remote,O
CVE-2012-1688,0,authenticated,O
CVE-2012-1688,0,users,O
CVE-2012-1688,0,to,O
CVE-2012-1688,0,affect,O
CVE-2012-1688,0,availability,O
CVE-2012-1688,0,",",O
CVE-2012-1688,0,related,O
CVE-2012-1688,0,to,O
CVE-2012-1688,0,Server,O
CVE-2012-1688,0,DML,O
CVE-2012-1688,0,.,O
CVE-2017-1000122,0,The,O
CVE-2017-1000122,0,UNIX,O
CVE-2017-1000122,0,IPC,O
CVE-2017-1000122,0,layer,O
CVE-2017-1000122,0,in,O
CVE-2017-1000122,0,WebKit,O
CVE-2017-1000122,0,",",O
CVE-2017-1000122,0,including,O
CVE-2017-1000122,0,WebKitGTK+,pn
CVE-2017-1000122,0,prior,<
CVE-2017-1000122,0,to,<
CVE-2017-1000122,0,2.16.3,vre
CVE-2017-1000122,0,",",O
CVE-2017-1000122,0,does,O
CVE-2017-1000122,0,not,O
CVE-2017-1000122,0,properly,O
CVE-2017-1000122,0,validate,O
CVE-2017-1000122,0,certain,O
CVE-2017-1000122,0,message,O
CVE-2017-1000122,0,metadata,O
CVE-2017-1000122,0,",",O
CVE-2017-1000122,0,allowing,O
CVE-2017-1000122,0,a,O
CVE-2017-1000122,0,compromised,O
CVE-2017-1000122,0,secondary,O
CVE-2017-1000122,0,process,O
CVE-2017-1000122,0,to,O
CVE-2017-1000122,0,cause,O
CVE-2017-1000122,0,a,O
CVE-2017-1000122,0,denial,O
CVE-2017-1000122,0,of,O
CVE-2017-1000122,0,service,O
CVE-2017-1000122,0,(,O
CVE-2017-1000122,0,release,O
CVE-2017-1000122,0,assertion,O
CVE-2017-1000122,0,),O
CVE-2017-1000122,0,of,O
CVE-2017-1000122,0,the,O
CVE-2017-1000122,0,UI,O
CVE-2017-1000122,0,process,O
CVE-2017-1000122,0,.,O
CVE-2017-1000122,1,This,O
CVE-2017-1000122,1,vulnerability,O
CVE-2017-1000122,1,does,O
CVE-2017-1000122,1,not,O
CVE-2017-1000122,1,affect,O
CVE-2017-1000122,1,Apple,O
CVE-2017-1000122,1,products,O
CVE-2017-1000122,1,.,O
CVE-1999-0163,0,In,O
CVE-1999-0163,0,older,O
CVE-1999-0163,0,versions,O
CVE-1999-0163,0,of,O
CVE-1999-0163,0,Sendmail,pn
CVE-1999-0163,0,",",O
CVE-1999-0163,0,an,O
CVE-1999-0163,0,attacker,O
CVE-1999-0163,0,could,O
CVE-1999-0163,0,use,O
CVE-1999-0163,0,a,O
CVE-1999-0163,0,pipe,O
CVE-1999-0163,0,character,O
CVE-1999-0163,0,to,O
CVE-1999-0163,0,execute,O
CVE-1999-0163,0,root,O
CVE-1999-0163,0,commands,O
CVE-1999-0163,0,.,O
CVE-2000-0338,0,Concurrent,pn
CVE-2000-0338,0,Versions,pn
CVE-2000-0338,0,Software,pn
CVE-2000-0338,0,(,O
CVE-2000-0338,0,CVS,pn
CVE-2000-0338,0,),O
CVE-2000-0338,0,uses,O
CVE-2000-0338,0,predictable,O
CVE-2000-0338,0,temporary,O
CVE-2000-0338,0,file,O
CVE-2000-0338,0,names,O
CVE-2000-0338,0,for,O
CVE-2000-0338,0,locking,O
CVE-2000-0338,0,",",O
CVE-2000-0338,0,which,O
CVE-2000-0338,0,allows,O
CVE-2000-0338,0,local,O
CVE-2000-0338,0,users,O
CVE-2000-0338,0,to,O
CVE-2000-0338,0,cause,O
CVE-2000-0338,0,a,O
CVE-2000-0338,0,denial,O
CVE-2000-0338,0,of,O
CVE-2000-0338,0,service,O
CVE-2000-0338,0,by,O
CVE-2000-0338,0,creating,O
CVE-2000-0338,0,the,O
CVE-2000-0338,0,lock,O
CVE-2000-0338,0,directory,O
CVE-2000-0338,0,before,O
CVE-2000-0338,0,it,O
CVE-2000-0338,0,is,O
CVE-2000-0338,0,created,O
CVE-2000-0338,0,for,O
CVE-2000-0338,0,use,O
CVE-2000-0338,0,by,O
CVE-2000-0338,0,a,O
CVE-2000-0338,0,legitimate,O
CVE-2000-0338,0,CVS,O
CVE-2000-0338,0,user,O
CVE-2000-0338,0,.,O
CVE-2001-0435,0,The,O
CVE-2001-0435,0,split,O
CVE-2001-0435,0,key,O
CVE-2001-0435,0,mechanism,O
CVE-2001-0435,0,used,O
CVE-2001-0435,0,by,O
CVE-2001-0435,0,PGP,pn
CVE-2001-0435,0,7,version
CVE-2001-0435,0,allows,O
CVE-2001-0435,0,a,O
CVE-2001-0435,0,key,O
CVE-2001-0435,0,share,O
CVE-2001-0435,0,holder,O
CVE-2001-0435,0,to,O
CVE-2001-0435,0,obtain,O
CVE-2001-0435,0,access,O
CVE-2001-0435,0,to,O
CVE-2001-0435,0,the,O
CVE-2001-0435,0,entire,O
CVE-2001-0435,0,key,O
CVE-2001-0435,0,by,O
CVE-2001-0435,0,setting,O
CVE-2001-0435,0,the,O
CVE-2001-0435,0,"""",O
CVE-2001-0435,0,Cache,O
CVE-2001-0435,0,passphrase,O
CVE-2001-0435,0,while,O
CVE-2001-0435,0,logged,O
CVE-2001-0435,0,on,O
CVE-2001-0435,0,"""",O
CVE-2001-0435,0,option,O
CVE-2001-0435,0,and,O
CVE-2001-0435,0,capturing,O
CVE-2001-0435,0,the,O
CVE-2001-0435,0,passphrases,O
CVE-2001-0435,0,of,O
CVE-2001-0435,0,other,O
CVE-2001-0435,0,share,O
CVE-2001-0435,0,holders,O
CVE-2001-0435,0,as,O
CVE-2001-0435,0,they,O
CVE-2001-0435,0,authenticate,O
CVE-2001-0435,0,.,O
CVE-2003-0126,0,The,O
CVE-2003-0126,0,web,O
CVE-2003-0126,0,interface,O
CVE-2003-0126,0,for,O
CVE-2003-0126,0,SOHO,O
CVE-2003-0126,0,Routefinder,pn
CVE-2003-0126,0,550,pn
CVE-2003-0126,0,firmware,O
CVE-2003-0126,0,4.63,vre
CVE-2003-0126,0,and,=
CVE-2003-0126,0,earlier,<
CVE-2003-0126,0,",",sp
CVE-2003-0126,0,and,sp
CVE-2003-0126,0,possibly,O
CVE-2003-0126,0,later,>
CVE-2003-0126,0,versions,O
CVE-2003-0126,0,",",O
CVE-2003-0126,0,has,O
CVE-2003-0126,0,a,O
CVE-2003-0126,0,default,O
CVE-2003-0126,0,"""",O
CVE-2003-0126,0,admin,O
CVE-2003-0126,0,"""",O
CVE-2003-0126,0,account,O
CVE-2003-0126,0,with,O
CVE-2003-0126,0,a,O
CVE-2003-0126,0,blank,O
CVE-2003-0126,0,password,O
CVE-2003-0126,0,",",O
CVE-2003-0126,0,which,O
CVE-2003-0126,0,could,O
CVE-2003-0126,0,allow,O
CVE-2003-0126,0,attackers,O
CVE-2003-0126,0,on,O
CVE-2003-0126,0,the,O
CVE-2003-0126,0,LAN,O
CVE-2003-0126,0,side,O
CVE-2003-0126,0,to,O
CVE-2003-0126,0,conduct,O
CVE-2003-0126,0,unauthorized,O
CVE-2003-0126,0,activities,O
CVE-2003-0126,0,.,O
CVE-2003-0398,0,Vignette,O
CVE-2003-0398,0,StoryServer,pn
CVE-2003-0398,0,4,version
CVE-2003-0398,0,and,sp
CVE-2003-0398,0,5,version
CVE-2003-0398,0,",",sp
CVE-2003-0398,0,and,sp
CVE-2003-0398,0,Vignette,pn
CVE-2003-0398,0,V/5,version
CVE-2003-0398,0,and,sp
CVE-2003-0398,0,V/6,version
CVE-2003-0398,0,",",O
CVE-2003-0398,0,with,O
CVE-2003-0398,0,the,O
CVE-2003-0398,0,SSI,O
CVE-2003-0398,0,EXEC,O
CVE-2003-0398,0,feature,O
CVE-2003-0398,0,enabled,O
CVE-2003-0398,0,",",O
CVE-2003-0398,0,allows,O
CVE-2003-0398,0,remote,O
CVE-2003-0398,0,attackers,O
CVE-2003-0398,0,to,O
CVE-2003-0398,0,execute,O
CVE-2003-0398,0,arbitrary,O
CVE-2003-0398,0,code,O
CVE-2003-0398,0,via,O
CVE-2003-0398,0,a,O
CVE-2003-0398,0,text,O
CVE-2003-0398,0,variable,O
CVE-2003-0398,0,to,O
CVE-2003-0398,0,a,O
CVE-2003-0398,0,Vignette,O
CVE-2003-0398,0,Application,O
CVE-2003-0398,0,that,O
CVE-2003-0398,0,is,O
CVE-2003-0398,0,later,O
CVE-2003-0398,0,displayed,O
CVE-2003-0398,0,.,O
CVE-2004-0964,0,Buffer,O
CVE-2004-0964,0,overflow,O
CVE-2004-0964,0,in,O
CVE-2004-0964,0,Zinf,pn
CVE-2004-0964,0,2.2.1,version
CVE-2004-0964,0,on,O
CVE-2004-0964,0,Windows,O
CVE-2004-0964,0,",",O
CVE-2004-0964,0,and,O
CVE-2004-0964,0,other,O
CVE-2004-0964,0,older,O
CVE-2004-0964,0,versions,O
CVE-2004-0964,0,for,O
CVE-2004-0964,0,Linux,O
CVE-2004-0964,0,",",O
CVE-2004-0964,0,allows,O
CVE-2004-0964,0,remote,O
CVE-2004-0964,0,attackers,O
CVE-2004-0964,0,or,O
CVE-2004-0964,0,local,O
CVE-2004-0964,0,users,O
CVE-2004-0964,0,to,O
CVE-2004-0964,0,execute,O
CVE-2004-0964,0,arbitrary,O
CVE-2004-0964,0,code,O
CVE-2004-0964,0,via,O
CVE-2004-0964,0,certain,O
CVE-2004-0964,0,values,O
CVE-2004-0964,0,in,O
CVE-2004-0964,0,a,O
CVE-2004-0964,0,.pls,O
CVE-2004-0964,0,file,O
CVE-2004-0964,0,.,O
CVE-2004-1553,0,SQL,O
CVE-2004-1553,0,injection,O
CVE-2004-1553,0,vulnerability,O
CVE-2004-1553,0,in,O
CVE-2004-1553,0,aspWebAlbum,pn
CVE-2004-1553,0,allows,O
CVE-2004-1553,0,remote,O
CVE-2004-1553,0,attackers,O
CVE-2004-1553,0,to,O
CVE-2004-1553,0,execute,O
CVE-2004-1553,0,arbitrary,O
CVE-2004-1553,0,SQL,O
CVE-2004-1553,0,statements,O
CVE-2004-1553,0,via,O
CVE-2004-1553,0,(,O
CVE-2004-1553,0,1,O
CVE-2004-1553,0,),O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,username,O
CVE-2004-1553,0,field,O
CVE-2004-1553,0,on,O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,login,O
CVE-2004-1553,0,page,O
CVE-2004-1553,0,or,O
CVE-2004-1553,0,(,O
CVE-2004-1553,0,2,O
CVE-2004-1553,0,),O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,cat,O
CVE-2004-1553,0,parameter,O
CVE-2004-1553,0,to,O
CVE-2004-1553,0,album.asp,O
CVE-2004-1553,0,.,O
CVE-2004-1553,1,NOTE,O
CVE-2004-1553,1,:,O
CVE-2004-1553,1,it,O
CVE-2004-1553,1,was,O
CVE-2004-1553,1,later,O
CVE-2004-1553,1,reported,O
CVE-2004-1553,1,that,O
CVE-2004-1553,1,vector,O
CVE-2004-1553,1,1,O
CVE-2004-1553,1,affects,O
CVE-2004-1553,1,aspWebAlbum,pn
CVE-2004-1553,1,3.2,version
CVE-2004-1553,1,",",O
CVE-2004-1553,1,and,O
CVE-2004-1553,1,the,O
CVE-2004-1553,1,vector,O
CVE-2004-1553,1,involves,O
CVE-2004-1553,1,the,O
CVE-2004-1553,1,txtUserName,O
CVE-2004-1553,1,parameter,O
CVE-2004-1553,1,in,O
CVE-2004-1553,1,a,O
CVE-2004-1553,1,processlogin,O
CVE-2004-1553,1,action,O
CVE-2004-1553,1,to,O
CVE-2004-1553,1,album.asp,O
CVE-2004-1553,1,",",O
CVE-2004-1553,1,as,O
CVE-2004-1553,1,reachable,O
CVE-2004-1553,1,from,O
CVE-2004-1553,1,the,O
CVE-2004-1553,1,login,O
CVE-2004-1553,1,action,O
CVE-2004-1553,1,.,O
CVE-2004-1625,0,pGina,pn
CVE-2004-1625,0,1.7.6,vrs
CVE-2004-1625,0,and,=
CVE-2004-1625,0,possibly,O
CVE-2004-1625,0,older,>
CVE-2004-1625,0,versions,O
CVE-2004-1625,0,",",O
CVE-2004-1625,0,when,O
CVE-2004-1625,0,the,O
CVE-2004-1625,0,Restart,O
CVE-2004-1625,0,or,O
CVE-2004-1625,0,Shutdown,O
CVE-2004-1625,0,options,O
CVE-2004-1625,0,are,O
CVE-2004-1625,0,enabled,O
CVE-2004-1625,0,on,O
CVE-2004-1625,0,the,O
CVE-2004-1625,0,login,O
CVE-2004-1625,0,screen,O
CVE-2004-1625,0,",",O
CVE-2004-1625,0,allows,O
CVE-2004-1625,0,remote,O
CVE-2004-1625,0,attackers,O
CVE-2004-1625,0,to,O
CVE-2004-1625,0,cause,O
CVE-2004-1625,0,a,O
CVE-2004-1625,0,denial,O
CVE-2004-1625,0,of,O
CVE-2004-1625,0,service,O
CVE-2004-1625,0,by,O
CVE-2004-1625,0,connecting,O
CVE-2004-1625,0,via,O
CVE-2004-1625,0,Remote,O
CVE-2004-1625,0,Desktop,O
CVE-2004-1625,0,and,O
CVE-2004-1625,0,clicking,O
CVE-2004-1625,0,restart,O
CVE-2004-1625,0,or,O
CVE-2004-1625,0,shutdown,O
CVE-2004-1625,0,.,O
CVE-2004-1719,0,Multiple,O
CVE-2004-1719,0,cross,O
CVE-2004-1719,0,-,O
CVE-2004-1719,0,site,O
CVE-2004-1719,0,scripting,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,XSS,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,vulnerabilities,O
CVE-2004-1719,0,in,O
CVE-2004-1719,0,Merak,O
CVE-2004-1719,0,Webmail,pn
CVE-2004-1719,0,Server,pn
CVE-2004-1719,0,5.2.7,version
CVE-2004-1719,0,allow,O
CVE-2004-1719,0,remote,O
CVE-2004-1719,0,attackers,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,inject,O
CVE-2004-1719,0,arbitrary,O
CVE-2004-1719,0,web,O
CVE-2004-1719,0,script,O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,HTML,O
CVE-2004-1719,0,via,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,1,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,category,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,2,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,cserver,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,3,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,ext,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,4,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,global,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,5,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,showgroups,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,6,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,showlite,O
CVE-2004-1719,0,parameters,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,address.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,7,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,spage,O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,8),O
CVE-2004-1719,0,autoresponder,O
CVE-2004-1719,0,parameters,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,settings.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,9,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,folder,O
CVE-2004-1719,0,parameter,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,readmail.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,10,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,attachmentpage_text_error,O
CVE-2004-1719,0,parameter,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,attachment.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,11,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,folder,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,12,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,ct,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,13,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,cv,O
CVE-2004-1719,0,parameters,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,calendar.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,14,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,an,O
CVE-2004-1719,0,<,O
CVE-2004-1719,0,img,O
CVE-2004-1719,0,>,O
CVE-2004-1719,0,tag,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,15,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,subject,O
CVE-2004-1719,0,of,O
CVE-2004-1719,0,an,O
CVE-2004-1719,0,e,O
CVE-2004-1719,0,-,O
CVE-2004-1719,0,mail,O
CVE-2004-1719,0,message,O
CVE-2004-1719,0,.,O
CVE-2004-1862,0,Multiple,O
CVE-2004-1862,0,cross,O
CVE-2004-1862,0,-,O
CVE-2004-1862,0,site,O
CVE-2004-1862,0,scripting,O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,XSS,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,vulnerabilities,O
CVE-2004-1862,0,in,O
CVE-2004-1862,0,Extreme,pn
CVE-2004-1862,0,Messageboard,pn
CVE-2004-1862,0,(,O
CVE-2004-1862,0,XMB,pn
CVE-2004-1862,0,),O
CVE-2004-1862,0,1.8,version
CVE-2004-1862,0,SP3,version
CVE-2004-1862,0,and,sp
CVE-2004-1862,0,1.9,version
CVE-2004-1862,0,beta,version
CVE-2004-1862,0,allow,O
CVE-2004-1862,0,remote,O
CVE-2004-1862,0,attackers,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,inject,O
CVE-2004-1862,0,arbitrary,O
CVE-2004-1862,0,web,O
CVE-2004-1862,0,script,O
CVE-2004-1862,0,or,O
CVE-2004-1862,0,HTML,O
CVE-2004-1862,0,via,O
CVE-2004-1862,0,the,O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,1,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,xmbuser,O
CVE-2004-1862,0,parameter,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,xmb.php,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,2,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,folder,O
CVE-2004-1862,0,parameter,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,u2u.php,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,3,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,viewmost,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,replymost,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,or,O
CVE-2004-1862,0,latest,O
CVE-2004-1862,0,parameter,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,stats.php,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,4,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,message,O
CVE-2004-1862,0,or,O
CVE-2004-1862,0,icons,O
CVE-2004-1862,0,parameter,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,post.php,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,5,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,threadlist,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,pagelinks,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,forumlist,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,navigation,O
CVE-2004-1862,0,",",O
CVE-2004-1862,0,or,O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,6,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,forumdisplay,O
CVE-2004-1862,0,parameter,O
CVE-2004-1862,0,to,O
CVE-2004-1862,0,forumdisplay.php,O
CVE-2004-1862,0,.,O
CVE-2004-1875,0,Multiple,O
CVE-2004-1875,0,cross,O
CVE-2004-1875,0,-,O
CVE-2004-1875,0,site,O
CVE-2004-1875,0,scripting,O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,XSS,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,vulnerabilities,O
CVE-2004-1875,0,in,O
CVE-2004-1875,0,cPanel,pn
CVE-2004-1875,0,9.1.0-R85,version
CVE-2004-1875,0,allow,O
CVE-2004-1875,0,remote,O
CVE-2004-1875,0,attackers,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,inject,O
CVE-2004-1875,0,arbitrary,O
CVE-2004-1875,0,web,O
CVE-2004-1875,0,script,O
CVE-2004-1875,0,or,O
CVE-2004-1875,0,HTML,O
CVE-2004-1875,0,via,O
CVE-2004-1875,0,the,O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,1,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,email,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,testfile.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,2,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,file,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,erredit.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,3,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,dns,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,dnslook.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,4,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,account,O
CVE-2004-1875,0,parameter,O
